Symbol	Description
00515	TC Interconnect Holdings Ltd
00517	COSCO International Holdings Ltd
00518	Tungtex (Holdings) Co. Ltd
00519	Applied International Holdings Ltd
00520	
00521	Shougang Concord Technology Holdings Ltd
00522	ASM Pacific Technology Ltd
00524	e-Kong Group Ltd
00525	Guangshen Railway Co. Ltd
00526	Magician Industries (Holdings) Ltd
00527	Galaxy Semi-Conductor Holdings Ltd
00528	General Motors Acceptance Corp 100 N0207
00529	SiS International Holdings Ltd
00530	Fortuna International Holdings Ltd
00531	Samson Holding Ltd
00532	Wong's Kong King International (Holdings) Ltd
00533	Goldlion Holdings Ltd
00535	Frasers Property (China) Ltd
00536	Tradelink Electronic Commerce Ltd
00538	Ajisen (China) Holdings Ltd
00539	Victory City International Holdings Ltd
00540	Thai-Asia Fund Ltd
00542	Morning Star Resources Ltd
00543	Pacific Online Ltd
00544	Daido Group Ltd
00546	Fufeng Group Ltd.  
00547	Sun Innovation Holdings Ltd
00548	Shenzhen Expressway Co. Ltd
00550	Recruit Holdings
00551	Yue Yuen Industrial (Holdings) Ltd
00552	China Communications Services
00553	Nanjing Panda Electronic Co. Ltd
00554	Hans Energy Co. Ltd
00555	REXLot Holdings Limited
00556	Pan Asia Environmental Protection Group Ltd
00557	City e-Solutions Ltd
00558	L.K. Technology Holdings Ltd.
00559	Hua Yi Copper Holdings Ltd
00560	Chu Kong Shipping Development Co. Ltd
00563	Neo-China Group (Holdings) Ltd
00564	Champion Technology Holdings Ltd Warrants 2007
00565	Art Textile Technology International Co. Ltd
00566	RBI Holdings Ltd
00567	Daisho Microline Holdings Ltd
00568	Shandong Molong Petroleum Machinery Co. Ltd
00569	Kith Holdings W0406
00570	Wing Shan International Ltd
00571	eSun Holdings Ltd
00572	Spread Prospects Holdings Ltd
00573	Hanny Holdings W0204
00574	Pashun Pharma
00575	Regent Pacific Group Ltd
00576	Zhejiang Expressway Co. Ltd
00577	Paul Y. Engineering Group Ltd
00578	Everbest Century Holdings Ltd
00579	Beijing Jingneng Clean Energy
00580	Sun.King Power Electronics Group Ltd
00581	China Oriental Group Co. Ltd
00582	Greenfield Chemical Holdings Ltd
